"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"197.3","2026-01-08"," 9:16:00 AM","2026-01-08"," 9:20:00 AM","PE","26200","Sell","65","140.40","132.95","","484.25"
"197.4","2026-01-08"," 9:16:00 AM","2026-01-08"," 9:20:00 AM","PE","26300","Buy","65","215.00","203.60","","-741.00"
"198","2026-01-09"," 9:16:00 AM","2026-01-09"," 9:19:00 AM","","","","","","","10.69","-760.50"
"198.1","2026-01-09"," 9:16:00 AM","2026-01-09"," 9:19:00 AM","CE","25800","Sell","65","175.40","195.40","","-1300.00"
"198.2","2026-01-09"," 9:16:00 AM","2026-01-09"," 9:19:00 AM","CE","25700","Buy","65","255.70","265.70","","650.00"
"198.3","2026-01-09"," 9:16:00 AM","2026-01-09"," 9:19:00 AM","PE","26000","Sell","65","128.65","122.40","","406.25"
"198.4","2026-01-09"," 9:16:00 AM","2026-01-09"," 9:19:00 AM","PE","26100","Buy","65","198.10","190.15","","-516.75"
"199","2026-01-12"," 9:16:00 AM","2026-01-12"," 9:21:00 AM","","","","","","","11.52","-611.00"
"199.1","2026-01-12"," 9:16:00 AM","2026-01-12"," 9:21:00 AM","CE","25550","Sell","65","152.55","132.55","","1300.00"
"199.2","2026-01-12"," 9:16:00 AM","2026-01-12"," 9:21:00 AM","CE","25450","Buy","65","235.00","201.40","","-2184.00"
"199.3","2026-01-12"," 9:16:00 AM","2026-01-12"," 9:21:00 AM","PE","25750","Sell","65","130.45","158.55","","-1826.50"
"199.4","2026-01-12"," 9:16:00 AM","2026-01-12"," 9:21:00 AM","PE","25850","Buy","65","208.15","240.45","","2099.50"
"200","2026-01-13"," 9:16:00 AM","2026-01-13"," 9:18:00 AM","","","","","","","11.24","3.25"
"200.1","2026-01-13"," 9:16:00 AM","2026-01-13"," 9:18:00 AM","CE","25750","Sell","65","118.30","133.45","","-984.75"
"200.2","2026-01-13"," 9:16:00 AM","2026-01-13"," 9:18:00 AM","CE","25650","Buy","65","206.35","222.70","","1062.75"
"200.3","2026-01-13"," 9:16:00 AM","2026-01-13"," 9:18:00 AM","PE","25950","Sell","65","128.40","109.55","","1225.25"
"200.4","2026-01-13"," 9:16:00 AM","2026-01-13"," 9:18:00 AM","PE","26050","Buy","65","213.45","193.45","","-1300.00"
"201","2026-01-14"," 9:16:00 AM","2026-01-14"," 9:17:00 AM","","","","","","","11.42","650.00"
"201.1","2026-01-14"," 9:16:00 AM","2026-01-14"," 9:17:00 AM","CE","25550","Sell","65","218.30","238.30","","-1300.00"
"201.2","2026-01-14"," 9:16:00 AM","2026-01-14"," 9:17:00 AM","CE","25450","Buy","65","295.20","328.05","","2135.25"
"201.3","2026-01-14"," 9:16:00 AM","2026-01-14"," 9:17:00 AM","PE","25750","Sell","65","166.10","148.05","","1173.25"
"201.4","2026-01-14"," 9:16:00 AM","2026-01-14"," 9:17:00 AM","PE","25850","Buy","65","227.55","206.65","","-1358.50"
"202","2026-01-16"," 9:16:00 AM","2026-01-16"," 9:17:00 AM","","","","","","","11.52","-507.00"
"202.1","2026-01-16"," 9:16:00 AM","2026-01-16"," 9:17:00 AM","CE","25600","Sell","65","208.10","198.00","","656.50"
"202.2","2026-01-16"," 9:16:00 AM","2026-01-16"," 9:17:00 AM","CE","25500","Buy","65","284.50","264.50","","-1300.00"
"202.3","2026-01-16"," 9:16:00 AM","2026-01-16"," 9:17:00 AM","PE","25800","Sell","65","143.90","154.30","","-676.00"
"202.4","2026-01-16"," 9:16:00 AM","2026-01-16"," 9:17:00 AM","PE","25900","Buy","65","207.20","219.70","","812.50"
"203","2026-01-19"," 9:16:00 AM","2026-01-19"," 9:18:00 AM","","","","","","","11.82","-45.50"
"203.1","2026-01-19"," 9:16:00 AM","2026-01-19"," 9:18:00 AM","CE","25450","Sell","65","151.15","171.15","","-1300.00"
"203.2","2026-01-19"," 9:16:00 AM","2026-01-19"," 9:18:00 AM","CE","25350","Buy","65","227.00","249.70","","1475.50"
"203.3","2026-01-19"," 9:16:00 AM","2026-01-19"," 9:18:00 AM","PE","25650","Sell","65","145.80","131.50","","929.50"
"203.4","2026-01-19"," 9:16:00 AM","2026-01-19"," 9:18:00 AM","PE","25750","Buy","65","220.90","203.20","","-1150.50"
"204","2026-01-20"," 9:16:00 AM","2026-01-20"," 9:17:00 AM","","","","","","","11.96","471.25"
"204.1","2026-01-20"," 9:16:00 AM","2026-01-20"," 9:17:00 AM","CE","25450","Sell","65","119.40","130.15","","-698.75"
"204.2","2026-01-20"," 9:16:00 AM","2026-01-20"," 9:17:00 AM","CE","25350","Buy","65","204.55","224.55","","1300.00"
"204.3","2026-01-20"," 9:16:00 AM","2026-01-20"," 9:17:00 AM","PE","25650","Sell","65","122.00","111.05","","711.75"
"204.4","2026-01-20"," 9:16:00 AM","2026-01-20"," 9:17:00 AM","PE","25750","Buy","65","208.70","195.75","","-841.75"
"205","2026-01-21"," 9:16:00 AM","2026-01-21"," 9:17:00 AM","","","","","","","13.11","2297.75"
"205.1","2026-01-21"," 9:16:00 AM","2026-01-21"," 9:17:00 AM","CE","25050","Sell","65","268.80","288.80","","-1300.00"
"205.2","2026-01-21"," 9:16:00 AM","2026-01-21"," 9:17:00 AM","CE","24950","Buy","65","344.40","409.95","","4260.75"
"205.3","2026-01-21"," 9:16:00 AM","2026-01-21"," 9:17:00 AM","PE","25250","Sell","65","166.95","135.00","","2076.75"
"205.4","2026-01-21"," 9:16:00 AM","2026-01-21"," 9:17:00 AM","PE","25350","Buy","65","222.25","180.10","","-2739.75"
"206","2026-01-22"," 9:16:00 AM","2026-01-22"," 9:20:00 AM","","","","","","","13.38","-763.75"
"206.1","2026-01-22"," 9:16:00 AM","2026-01-22"," 9:20:00 AM","CE","25250","Sell","65","192.50","186.10","","416.00"
"206.2","2026-01-22"," 9:16:00 AM","2026-01-22"," 9:20:00 AM","CE","25150","Buy","65","262.50","242.50","","-1300.00"
"206.3","2026-01-22"," 9:16:00 AM","2026-01-22"," 9:20:00 AM","PE","25450","Sell","65","192.20","198.80","","-429.00"
"206.4","2026-01-22"," 9:16:00 AM","2026-01-22"," 9:20:00 AM","PE","25550","Buy","65","260.65","269.10","","549.25"
"207","2026-01-23"," 9:16:00 AM","2026-01-23"," 9:17:00 AM","","","","","","","13.52","52.00"
"207.1","2026-01-23"," 9:16:00 AM","2026-01-23"," 9:17:00 AM","CE","25200","Sell","65","203.35","190.20","","854.75"
"207.2","2026-01-23"," 9:16:00 AM","2026-01-23"," 9:17:00 AM","CE","25100","Buy","65","275.10","260.00","","-981.50"
"207.3","2026-01-23"," 9:16:00 AM","2026-01-23"," 9:17:00 AM","PE","25400","Sell","65","155.55","175.55","","-1300.00"
"207.4","2026-01-23"," 9:16:00 AM","2026-01-23"," 9:17:00 AM","PE","25500","Buy","65","219.20","241.95","","1478.75"
"208","2026-01-27"," 9:16:00 AM","2026-01-27"," 9:17:00 AM","","","","","","","14.83","-611.00"
"208.1","2026-01-27"," 9:16:00 AM","2026-01-27"," 9:17:00 AM","CE","25000","Sell","65","183.60","163.60","","1300.00"
"208.2","2026-01-27"," 9:16:00 AM","2026-01-27"," 9:17:00 AM","CE","24900","Buy","65","262.05","218.80","","-2811.25"
"208.3","2026-01-27"," 9:16:00 AM","2026-01-27"," 9:17:00 AM","PE","25200","Sell","65","123.90","168.50","","-2899.00"
"208.4","2026-01-27"," 9:16:00 AM","2026-01-27"," 9:17:00 AM","PE","25300","Buy","65","193.40","251.85","","3799.25"
"209","2026-01-28"," 9:16:00 AM","2026-01-28"," 9:19:00 AM","","","","","","","14.35","-1443.00"
"209.1","2026-01-28"," 9:16:00 AM","2026-01-28"," 9:19:00 AM","CE","25200","Sell","65","330.70","335.45","","-308.75"
"209.2","2026-01-28"," 9:16:00 AM","2026-01-28"," 9:19:00 AM","CE","25100","Buy","65","402.90","402.20","","-45.50"
"209.3","2026-01-28"," 9:16:00 AM","2026-01-28"," 9:19:00 AM","PE","25400","Sell","65","253.20","273.20","","-1300.00"
"209.4","2026-01-28"," 9:16:00 AM","2026-01-28"," 9:19:00 AM","PE","25500","Buy","65","309.10","312.35","","211.25"
"210","2026-01-29"," 9:16:00 AM","2026-01-29"," 9:24:00 AM","","","","","","","13.80","-22.75"
"210.1","2026-01-29"," 9:16:00 AM","2026-01-29"," 9:24:00 AM","CE","25150","Sell","65","284.55","293.15","","-559.00"
"210.2","2026-01-29"," 9:16:00 AM","2026-01-29"," 9:24:00 AM","CE","25050","Buy","65","351.70","361.75","","653.25"
"210.3","2026-01-29"," 9:16:00 AM","2026-01-29"," 9:24:00 AM","PE","25350","Sell","65","236.70","218.50","","1183.00"
"210.4","2026-01-29"," 9:16:00 AM","2026-01-29"," 9:24:00 AM","PE","25450","Buy","65","294.45","274.45","","-1300.00"
"211","2026-01-30"," 9:16:00 AM","2026-01-30"," 9:17:00 AM","","","","","","","13.89","-1280.50"
"211.1","2026-01-30"," 9:16:00 AM","2026-01-30"," 9:17:00 AM","CE","25150","Sell","65","270.10","277.40","","-474.50"
"211.2","2026-01-30"," 9:16:00 AM","2026-01-30"," 9:17:00 AM","CE","25050","Buy","65","339.60","348.05","","549.25"
"211.3","2026-01-30"," 9:16:00 AM","2026-01-30"," 9:17:00 AM","PE","25350","Sell","65","226.15","246.15","","-1300.00"
"211.4","2026-01-30"," 9:16:00 AM","2026-01-30"," 9:17:00 AM","PE","25450","Buy","65","285.85","285.00","","-55.25"
"212","2026-02-01"," 9:16:00 AM","2026-02-01"," 9:30:00 AM","","","","","","","14.14","110.50"
"212.1","2026-02-01"," 9:16:00 AM","2026-02-01"," 9:30:00 AM","CE","25200","Sell","65","256.50","272.05","","-1010.75"
"212.2","2026-02-01"," 9:16:00 AM","2026-02-01"," 9:30:00 AM","CE","25100","Buy","65","321.25","341.25","","1300.00"
"212.3","2026-02-01"," 9:16:00 AM","2026-02-01"," 9:30:00 AM","PE","25400","Sell","65","245.40","244.00","","91.00"
"212.4","2026-02-01"," 9:16:00 AM","2026-02-01"," 9:30:00 AM","PE","25500","Buy","65","308.70","304.55","","-269.75"
"213","2026-02-02"," 9:16:00 AM","2026-02-02"," 9:17:00 AM","","","","","","","15.37","-357.50"
"213.1","2026-02-02"," 9:16:00 AM","2026-02-02"," 9:17:00 AM","CE","24650","Sell","65","215.55","235.55","","-1300.00"
"213.2","2026-02-02"," 9:16:00 AM","2026-02-02"," 9:17:00 AM","CE","24550","Buy","65","283.00","301.75","","1218.75"
"213.3","2026-02-02"," 9:16:00 AM","2026-02-02"," 9:17:00 AM","PE","24850","Sell","65","230.25","220.45","","637.00"
"213.4","2026-02-02"," 9:16:00 AM","2026-02-02"," 9:17:00 AM","PE","24950","Buy","65","294.15","280.10","","-913.25"
"214","2026-02-03"," 9:16:00 AM","2026-02-03"," 9:17:00 AM","","","","","","","13.83","1241.50"
"214.1","2026-02-03"," 9:16:00 AM","2026-02-03"," 9:17:00 AM","CE","25700","Sell","65","204.35","184.35","","1300.00"
"214.2","2026-02-03"," 9:16:00 AM","2026-02-03"," 9:17:00 AM","CE","25600","Buy","65","235.00","228.65","","-412.75"
"214.3","2026-02-03"," 9:16:00 AM","2026-02-03"," 9:17:00 AM","PE","25900","Sell","65","379.80","256.50","","8014.50"
"214.4","2026-02-03"," 9:16:00 AM","2026-02-03"," 9:17:00 AM","PE","26000","Buy","65","455.80","337.95","","-7660.25"
"215","2026-02-04"," 9:16:00 AM","2026-02-04"," 9:18:00 AM","","","","","","","13.05","471.25"
"215.1","2026-02-04"," 9:16:00 AM","2026-02-04"," 9:18:00 AM","CE","25550","Sell","65","262.85","282.85","","-1300.00"
"215.2","2026-02-04"," 9:16:00 AM","2026-02-04"," 9:18:00 AM","CE","25450","Buy","65","335.10","366.90","","2067.00"
"215.3","2026-02-04"," 9:16:00 AM","2026-02-04"," 9:18:00 AM","PE","25750","Sell","65","214.60","190.85","","1543.75"
"215.4","2026-02-04"," 9:16:00 AM","2026-02-04"," 9:18:00 AM","PE","25850","Buy","65","274.85","246.55","","-1839.50"
"216","2026-02-05"," 9:16:00 AM","2026-02-05"," 9:20:00 AM","","","","","","","12.31","-679.25"
"216.1","2026-02-05"," 9:16:00 AM","2026-02-05"," 9:20:00 AM","CE","25600","Sell","65","232.15","230.90","","81.25"
"216.2","2026-02-05"," 9:16:00 AM","2026-02-05"," 9:20:00 AM","CE","25500","Buy","65","304.10","303.50","","-39.00"
"216.3","2026-02-05"," 9:16:00 AM","2026-02-05"," 9:20:00 AM","PE","25800","Sell","65","189.60","180.70","","578.50"
"216.4","2026-02-05"," 9:16:00 AM","2026-02-05"," 9:20:00 AM","PE","25900","Buy","65","252.80","232.80","","-1300.00"
"217","2026-02-06"," 9:16:00 AM","2026-02-06"," 9:19:00 AM","","","","","","","12.17","107.25"
"217.1","2026-02-06"," 9:16:00 AM","2026-02-06"," 9:19:00 AM","CE","25500","Sell","65","183.45","203.45","","-1300.00"
"217.2","2026-02-06"," 9:16:00 AM","2026-02-06"," 9:19:00 AM","CE","25400","Buy","65","252.15","278.55","","1716.00"
"217.3","2026-02-06"," 9:16:00 AM","2026-02-06"," 9:19:00 AM","PE","25700","Sell","65","188.00","166.10","","1423.50"
"217.4","2026-02-06"," 9:16:00 AM","2026-02-06"," 9:19:00 AM","PE","25800","Buy","65","258.60","231.95","","-1732.25"
"218","2026-02-09"," 9:16:00 AM","2026-02-09"," 9:19:00 AM","","","","","","","12.13","260.00"
"218.1","2026-02-09"," 9:16:00 AM","2026-02-09"," 9:19:00 AM","CE","25750","Sell","65","147.55","127.55","","1300.00"
"218.2","2026-02-09"," 9:16:00 AM","2026-02-09"," 9:19:00 AM","CE","25650","Buy","65","222.05","201.60","","-1329.25"
"218.3","2026-02-09"," 9:16:00 AM","2026-02-09"," 9:19:00 AM","PE","25950","Sell","65","154.45","167.75","","-864.50"
"218.4","2026-02-09"," 9:16:00 AM","2026-02-09"," 9:19:00 AM","PE","26050","Buy","65","232.25","250.00","","1153.75"
"219","2026-02-10"," 9:16:00 AM","2026-02-10"," 9:34:00 AM","","","","","","","11.97","84.50"
"219.1","2026-02-10"," 9:16:00 AM","2026-02-10"," 9:34:00 AM","CE","25800","Sell","65","127.10","147.10","","-1300.00"
"219.2","2026-02-10"," 9:16:00 AM","2026-02-10"," 9:34:00 AM","CE","25700","Buy","65","217.00","241.30","","1579.50"
"219.3","2026-02-10"," 9:16:00 AM","2026-02-10"," 9:34:00 AM","PE","26000","Sell","65","111.25","87.00","","1576.25"
"219.4","2026-02-10"," 9:16:00 AM","2026-02-10"," 9:34:00 AM","PE","26100","Buy","65","198.30","171.05","","-1771.25"
"220","2026-02-11"," 9:16:00 AM","2026-02-11"," 9:37:00 AM","","","","","","","11.53","458.25"
"220.1","2026-02-11"," 9:16:00 AM","2026-02-11"," 9:37:00 AM","CE","25900","Sell","65","198.50","178.50","","1300.00"
"220.2","2026-02-11"," 9:16:00 AM","2026-02-11"," 9:37:00 AM","CE","25800","Buy","65","270.90","254.40","","-1072.50"
"220.3","2026-02-11"," 9:16:00 AM","2026-02-11"," 9:37:00 AM","PE","26100","Sell","65","168.30","181.25","","-841.75"
"220.4","2026-02-11"," 9:16:00 AM","2026-02-11"," 9:37:00 AM","PE","26200","Buy","65","233.80","250.30","","1072.50"
"221","2026-02-12"," 9:16:00 AM","2026-02-12"," 9:18:00 AM","","","","","","","11.48","42.25"
"221.1","2026-02-12"," 9:16:00 AM","2026-02-12"," 9:18:00 AM","CE","25800","Sell","65","185.70","169.65","","1043.25"
"221.2","2026-02-12"," 9:16:00 AM","2026-02-12"," 9:18:00 AM","CE","25700","Buy","65","261.05","241.05","","-1300.00"
"221.3","2026-02-12"," 9:16:00 AM","2026-02-12"," 9:18:00 AM","PE","26000","Sell","65","158.05","173.25","","-988.00"
"221.4","2026-02-12"," 9:16:00 AM","2026-02-12"," 9:18:00 AM","PE","26100","Buy","65","225.20","245.00","","1287.00"
"222","2026-02-13"," 9:16:00 AM","2026-02-13"," 9:17:00 AM","","","","","","","12.24","-1235.00"
"222.1","2026-02-13"," 9:16:00 AM","2026-02-13"," 9:17:00 AM","CE","25500","Sell","65","196.65","193.85","","182.00"
"222.2","2026-02-13"," 9:16:00 AM","2026-02-13"," 9:17:00 AM","CE","25400","Buy","65","277.25","257.25","","-1300.00"
"222.3","2026-02-13"," 9:16:00 AM","2026-02-13"," 9:17:00 AM","PE","25700","Sell","65","146.50","147.05","","-35.75"
"222.4","2026-02-13"," 9:16:00 AM","2026-02-13"," 9:17:00 AM","PE","25800","Buy","65","213.50","212.25","","-81.25"
"223","2026-02-16"," 9:16:00 AM","2026-02-16"," 9:17:00 AM","","","","","","","13.50","-217.75"
"223.1","2026-02-16"," 9:16:00 AM","2026-02-16"," 9:17:00 AM","CE","25350","Sell","65","138.25","158.25","","-1300.00"
"223.2","2026-02-16"," 9:16:00 AM","2026-02-16"," 9:17:00 AM","CE","25250","Buy","65","208.20","227.85","","1277.25"
"223.3","2026-02-16"," 9:16:00 AM","2026-02-16"," 9:17:00 AM","PE","25550","Sell","65","174.25","153.00","","1381.25"
"223.4","2026-02-16"," 9:16:00 AM","2026-02-16"," 9:17:00 AM","PE","25650","Buy","65","254.55","230.30","","-1576.25"
"224","2026-02-17"," 9:16:00 AM","2026-02-17"," 9:21:00 AM","","","","","","","13.26","-864.50"
"224.1","2026-02-17"," 9:16:00 AM","2026-02-17"," 9:21:00 AM","CE","25500","Sell","65","128.80","108.80","","1300.00"
"224.2","2026-02-17"," 9:16:00 AM","2026-02-17"," 9:21:00 AM","CE","25400","Buy","65","216.10","178.60","","-2437.50"
"224.3","2026-02-17"," 9:16:00 AM","2026-02-17"," 9:21:00 AM","PE","25700","Sell","65","110.55","145.45","","-2268.50"
"224.4","2026-02-17"," 9:16:00 AM","2026-02-17"," 9:21:00 AM","PE","25800","Buy","65","197.40","236.50","","2541.50"
"225","2026-02-18"," 9:16:00 AM","2026-02-18"," 9:20:00 AM","","","","","","","12.61","-139.75"
"225.1","2026-02-18"," 9:16:00 AM","2026-02-18"," 9:20:00 AM","CE","25600","Sell","65","226.45","233.50","","-458.25"
"225.2","2026-02-18"," 9:16:00 AM","2026-02-18"," 9:20:00 AM","CE","25500","Buy","65","299.55","309.35","","637.00"
"225.3","2026-02-18"," 9:16:00 AM","2026-02-18"," 9:20:00 AM","PE","25800","Sell","65","175.40","160.30","","981.50"
"225.4","2026-02-18"," 9:16:00 AM","2026-02-18"," 9:20:00 AM","PE","25900","Buy","65","237.15","217.15","","-1300.00"
"226","2026-02-19"," 9:16:00 AM","2026-02-19"," 9:18:00 AM","","","","","","","12.13","-126.75"
"226.1","2026-02-19"," 9:16:00 AM","2026-02-19"," 9:18:00 AM","CE","25750","Sell","65","177.60","192.45","","-965.25"
"226.2","2026-02-19"," 9:16:00 AM","2026-02-19"," 9:18:00 AM","CE","25650","Buy","65","251.50","268.35","","1095.25"
"226.3","2026-02-19"," 9:16:00 AM","2026-02-19"," 9:18:00 AM","PE","25950","Sell","65","173.60","157.55","","1043.25"
"226.4","2026-02-19"," 9:16:00 AM","2026-02-19"," 9:18:00 AM","PE","26050","Buy","65","245.60","225.60","","-1300.00"
"227","2026-02-20"," 9:16:00 AM","2026-02-20"," 9:18:00 AM","","","","","","","14.10","-191.75"
"227.1","2026-02-20"," 9:16:00 AM","2026-02-20"," 9:18:00 AM","CE","25350","Sell","65","206.85","192.00","","965.25"
"227.2","2026-02-20"," 9:16:00 AM","2026-02-20"," 9:18:00 AM","CE","25250","Buy","65","282.15","262.15","","-1300.00"
"227.3","2026-02-20"," 9:16:00 AM","2026-02-20"," 9:18:00 AM","PE","25550","Sell","65","162.60","179.85","","-1121.25"
"227.4","2026-02-20"," 9:16:00 AM","2026-02-20"," 9:18:00 AM","PE","25650","Buy","65","228.60","248.05","","1264.25"
"228","2026-02-23"," 9:16:00 AM","2026-02-23"," 9:17:00 AM","","","","","","","14.32","-409.50"
"228.1","2026-02-23"," 9:16:00 AM","2026-02-23"," 9:17:00 AM","CE","25550","Sell","65","157.70","177.70","","-1300.00"
"228.2","2026-02-23"," 9:16:00 AM","2026-02-23"," 9:17:00 AM","CE","25450","Buy","65","234.35","251.45","","1111.50"
"228.3","2026-02-23"," 9:16:00 AM","2026-02-23"," 9:17:00 AM","PE","25750","Sell","65","164.70","151.25","","874.25"
"228.4","2026-02-23"," 9:16:00 AM","2026-02-23"," 9:17:00 AM","PE","25850","Buy","65","239.60","222.75","","-1095.25"
"229","2026-02-24"," 9:16:00 AM","2026-02-24"," 9:17:00 AM","","","","","","","14.17","568.75"
"229.1","2026-02-24"," 9:16:00 AM","2026-02-24"," 9:17:00 AM","CE","25500","Sell","65","122.40","132.60","","-663.00"
"229.2","2026-02-24"," 9:16:00 AM","2026-02-24"," 9:17:00 AM","CE","25400","Buy","65","203.60","223.60","","1300.00"
"229.3","2026-02-24"," 9:16:00 AM","2026-02-24"," 9:17:00 AM","PE","25700","Sell","65","136.65","122.10","","945.75"
"229.4","2026-02-24"," 9:16:00 AM","2026-02-24"," 9:17:00 AM","PE","25800","Buy","65","221.20","205.60","","-1014.00"
"230","2026-02-25"," 9:16:00 AM","2026-02-25"," 9:21:00 AM","","","","","","","13.79","357.50"
"230.1","2026-02-25"," 9:16:00 AM","2026-02-25"," 9:21:00 AM","CE","25450","Sell","65","231.70","241.00","","-604.50"
"230.2","2026-02-25"," 9:16:00 AM","2026-02-25"," 9:21:00 AM","CE","25350","Buy","65","305.55","314.60","","588.25"
"230.3","2026-02-25"," 9:16:00 AM","2026-02-25"," 9:21:00 AM","PE","25650","Sell","65","195.35","175.35","","1300.00"
"230.4","2026-02-25"," 9:16:00 AM","2026-02-25"," 9:21:00 AM","PE","25750","Buy","65","250.15","235.90","","-926.25"
"231","2026-02-26"," 9:16:00 AM","2026-02-26"," 9:17:00 AM","","","","","","","12.96","9.75"
"231.1","2026-02-26"," 9:16:00 AM","2026-02-26"," 9:17:00 AM","CE","25450","Sell","65","216.70","198.45","","1186.25"
"231.2","2026-02-26"," 9:16:00 AM","2026-02-26"," 9:17:00 AM","CE","25350","Buy","65","294.15","274.15","","-1300.00"
"231.3","2026-02-26"," 9:16:00 AM","2026-02-26"," 9:17:00 AM","PE","25650","Sell","65","154.15","178.90","","-1608.75"
"231.4","2026-02-26"," 9:16:00 AM","2026-02-26"," 9:17:00 AM","PE","25750","Buy","65","217.30","243.95","","1732.25"
"232","2026-02-27"," 9:16:00 AM","2026-02-27"," 9:29:00 AM","","","","","","","13.28","19.50"
"232.1","2026-02-27"," 9:16:00 AM","2026-02-27"," 9:29:00 AM","CE","25300","Sell","65","172.50","163.25","","601.25"
"232.2","2026-02-27"," 9:16:00 AM","2026-02-27"," 9:29:00 AM","CE","25200","Buy","65","249.15","235.05","","-916.50"
"232.3","2026-02-27"," 9:16:00 AM","2026-02-27"," 9:29:00 AM","PE","25500","Sell","65","161.45","176.30","","-965.25"
"232.4","2026-02-27"," 9:16:00 AM","2026-02-27"," 9:29:00 AM","PE","25600","Buy","65","232.45","252.45","","1300.00"
"233","2026-03-02"," 9:16:00 AM","2026-03-02"," 9:17:00 AM","","","","","","","15.06","-305.50"
"233.1","2026-03-02"," 9:16:00 AM","2026-03-02"," 9:17:00 AM","CE","24750","Sell","65","201.30","181.30","","1300.00"
"233.2","2026-03-02"," 9:16:00 AM","2026-03-02"," 9:17:00 AM","CE","24650","Buy","65","279.95","253.15","","-1742.00"
"233.3","2026-03-02"," 9:16:00 AM","2026-03-02"," 9:17:00 AM","PE","24950","Sell","65","156.20","154.65","","100.75"
"233.4","2026-03-02"," 9:16:00 AM","2026-03-02"," 9:17:00 AM","PE","25050","Buy","65","220.90","221.45","","35.75"
"234","2026-03-04"," 9:16:00 AM","2026-03-04"," 9:17:00 AM","","","","","","","18.91","871.00"
"234.1","2026-03-04"," 9:16:00 AM","2026-03-04"," 9:17:00 AM","CE","24300","Sell","65","347.30","357.70","","-676.00"
"234.2","2026-03-04"," 9:16:00 AM","2026-03-04"," 9:17:00 AM","CE","24200","Buy","65","410.45","420.35","","643.50"
"234.3","2026-03-04"," 9:16:00 AM","2026-03-04"," 9:17:00 AM","PE","24500","Sell","65","330.00","350.00","","-1300.00"
"234.4","2026-03-04"," 9:16:00 AM","2026-03-04"," 9:17:00 AM","PE","24600","Buy","65","380.60","414.50","","2203.50"
"235","2026-03-05"," 9:16:00 AM","2026-03-05"," 9:17:00 AM","","","","","","","19.64","-208.00"
"235.1","2026-03-05"," 9:16:00 AM","2026-03-05"," 9:17:00 AM","CE","24500","Sell","65","306.50","326.50","","-1300.00"
"235.2","2026-03-05"," 9:16:00 AM","2026-03-05"," 9:17:00 AM","CE","24400","Buy","65","369.10","393.75","","1602.25"
"235.3","2026-03-05"," 9:16:00 AM","2026-03-05"," 9:17:00 AM","PE","24700","Sell","65","335.15","284.25","","3308.50"
"235.4","2026-03-05"," 9:16:00 AM","2026-03-05"," 9:17:00 AM","PE","24800","Buy","65","395.40","336.65","","-3818.75"
"236","2026-03-06"," 9:16:00 AM","2026-03-06"," 9:17:00 AM","","","","","","","18.49","344.50"
"236.1","2026-03-06"," 9:16:00 AM","2026-03-06"," 9:17:00 AM","CE","24500","Sell","65","270.95","290.95","","-1300.00"
"236.2","2026-03-06"," 9:16:00 AM","2026-03-06"," 9:17:00 AM","CE","24400","Buy","65","335.60","362.70","","1761.50"
"236.3","2026-03-06"," 9:16:00 AM","2026-03-06"," 9:17:00 AM","PE","24700","Sell","65","269.90","253.40","","1072.50"
"236.4","2026-03-06"," 9:16:00 AM","2026-03-06"," 9:17:00 AM","PE","24800","Buy","65","326.45","308.15","","-1189.50"
"237","2026-03-09"," 9:16:00 AM","2026-03-09"," 9:17:00 AM","","","","","","","22.41","-393.25"
"237.1","2026-03-09"," 9:16:00 AM","2026-03-09"," 9:17:00 AM","CE","23800","Sell","65","288.35","268.35","","1300.00"
"237.2","2026-03-09"," 9:16:00 AM","2026-03-09"," 9:17:00 AM","CE","23700","Buy","65","353.50","321.55","","-2076.75"
"237.3","2026-03-09"," 9:16:00 AM","2026-03-09"," 9:17:00 AM","PE","24000","Sell","65","274.85","314.00","","-2544.75"
"237.4","2026-03-09"," 9:16:00 AM","2026-03-09"," 9:17:00 AM","PE","24100","Buy","65","329.25","374.30","","2928.25"
"238","2026-03-10"," 9:16:00 AM","2026-03-10"," 9:18:00 AM","","","","","","","20.81","1309.75"
"238.1","2026-03-10"," 9:16:00 AM","2026-03-10"," 9:18:00 AM","CE","24100","Sell","65","160.00","140.00","","1300.00"
"238.2","2026-03-10"," 9:16:00 AM","2026-03-10"," 9:18:00 AM","CE","24000","Buy","65","228.30","223.55","","-308.75"
"238.3","2026-03-10"," 9:16:00 AM","2026-03-10"," 9:18:00 AM","PE","24300","Sell","65","163.75","168.05","","-279.50"
"238.4","2026-03-10"," 9:16:00 AM","2026-03-10"," 9:18:00 AM","PE","24400","Buy","65","235.05","244.25","","598.00"
"239","2026-03-11"," 9:16:00 AM","2026-03-11"," 9:17:00 AM","","","","","","","18.70","-227.50"
"239.1","2026-03-11"," 9:16:00 AM","2026-03-11"," 9:17:00 AM","CE","24150","Sell","65","307.75","317.85","","-656.50"
"239.2","2026-03-11"," 9:16:00 AM","2026-03-11"," 9:17:00 AM","CE","24050","Buy","65","370.45","385.00","","945.75"
"239.3","2026-03-11"," 9:16:00 AM","2026-03-11"," 9:17:00 AM","PE","24350","Sell","65","306.10","286.10","","1300.00"
"239.4","2026-03-11"," 9:16:00 AM","2026-03-11"," 9:17:00 AM","PE","24450","Buy","65","361.65","333.70","","-1816.75"
"240","2026-03-12"," 9:16:00 AM","2026-03-12"," 9:17:00 AM","","","","","","","22.27","1495.00"
