Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Highest MTM(Candle Close),Lowest MTM(Candle Close),Remarks
158.1,2025-08-19,Tuesday,09:35:00,59.5,65,CE,25000.0,Buy,2025-08-19,Tuesday,09:36:00,56.6,-188.49999999999991,-4.873949579831931,2025-08-21,,,Exit Condition Met For Trade
158.2,2025-08-19,Tuesday,09:35:00,43.6,65,PE,24800.0,Buy,2025-08-19,Tuesday,09:36:00,45.8,142.99999999999972,5.045871559633017,2025-08-21,,,Target Hit
159,2025-08-20,,09:35:00,24956.3,,,,,2025-08-20,,09:36:00,24952.05,146.25,,,146.25,0,Exit Condition Met For Trade
159.1,2025-08-20,Wednesday,09:35:00,31.8,65,CE,25050.0,Buy,2025-08-20,Wednesday,09:36:00,32.45,42.25000000000014,2.0440251572327113,2025-08-21,,,Target Hit
159.2,2025-08-20,Wednesday,09:35:00,31.9,65,PE,24850.0,Buy,2025-08-20,Wednesday,09:36:00,33.5,104.00000000000009,5.015673981191227,2025-08-21,,,Target Hit
160,2025-08-21,,09:35:00,25071.75,,,,,2025-08-21,,09:36:00,25071.95,45.5,,,45.5,0,Exit Condition Met For Trade
160.1,2025-08-21,Thursday,09:35:00,13.4,65,CE,25150.0,Buy,2025-08-21,Thursday,09:36:00,13.65,16.25,1.8656716417910448,2025-08-21,,,Target Hit
160.2,2025-08-21,Thursday,09:35:00,8.75,65,PE,24950.0,Buy,2025-08-21,Thursday,09:36:00,9.2,29.249999999999954,5.142857142857134,2025-08-21,,,Target Hit
161,2025-08-22,,09:35:00,24964.5,,,,,2025-08-22,,09:36:00,24967.65,-29.25,,,0,-29.25,Exit Condition Met For Trade
161.1,2025-08-22,Friday,09:35:00,91.35,65,CE,25050.0,Buy,2025-08-22,Friday,09:36:00,91.6,16.25,0.27367268746579093,2025-08-28,,,Exit Condition Met For Trade
161.2,2025-08-22,Friday,09:35:00,68.5,65,PE,24850.0,Buy,2025-08-22,Friday,09:36:00,67.8,-45.500000000000185,-1.0218978102189822,2025-08-28,,,Exit Condition Met For Trade
162,2025-08-25,,09:35:00,24957.3,,,,,2025-08-25,,09:36:00,24956.8,100.75,,,100.75,0,Exit Condition Met For Trade
162.1,2025-08-25,Monday,09:35:00,59.15,65,CE,25050.0,Buy,2025-08-25,Monday,09:36:00,60.35,78.00000000000018,2.0287404902789565,2025-08-28,,,Target Hit
162.2,2025-08-25,Monday,09:35:00,43.9,65,PE,24850.0,Buy,2025-08-25,Monday,09:36:00,44.25,22.750000000000092,0.7972665148063814,2025-08-28,,,Exit Condition Met For Trade
163,2025-08-26,,09:35:00,24792.7,,,,,2025-08-26,,09:36:00,24788.75,169.0,,,169.0,0,Exit Condition Met For Trade
163.1,2025-08-26,Tuesday,09:35:00,38.35,65,CE,24900.0,Buy,2025-08-26,Tuesday,09:36:00,39.1,48.75,1.9556714471968708,2025-08-28,,,Target Hit
163.2,2025-08-26,Tuesday,09:35:00,37.35,65,PE,24700.0,Buy,2025-08-26,Tuesday,09:36:00,39.2,120.25000000000009,4.9531459170013425,2025-08-28,,,Target Hit
164,2025-08-28,,09:35:00,24512.55,,,,,2025-08-28,,09:36:00,24522.7,78.0,,,78.0,0,Exit Condition Met For Trade
164.1,2025-08-28,Thursday,09:35:00,23.95,65,CE,24600.0,Buy,2025-08-28,Thursday,09:36:00,24.45,32.5,2.0876826722338206,2025-08-28,,,Target Hit
164.2,2025-08-28,Thursday,09:35:00,14.25,65,PE,24400.0,Buy,2025-08-28,Thursday,09:36:00,14.95,45.49999999999996,4.912280701754381,2025-08-28,,,Target Hit
165,2025-08-29,,09:35:00,24502.05,,,,,2025-08-29,,09:36:00,24487.85,-39.0,,,0,-39.0,Exit Condition Met For Trade
165.1,2025-08-29,Friday,09:35:00,75.6,65,CE,24600.0,Buy,2025-08-29,Friday,09:36:00,72.15,-224.24999999999926,-4.563492063492049,2025-09-02,,,Exit Condition Met For Trade
165.2,2025-08-29,Friday,09:35:00,57.25,65,PE,24400.0,Buy,2025-08-29,Friday,09:36:00,60.1,185.25000000000009,4.978165938864631,2025-09-02,,,Target Hit
166,2025-09-01,,09:35:00,24540.9,,,,,2025-09-01,,09:36:00,24534.9,-52.0,,,0,-52.0,Exit Condition Met For Trade
166.1,2025-09-01,Monday,09:35:00,34.25,65,CE,24650.0,Buy,2025-09-01,Monday,09:36:00,32.15,-136.50000000000009,-6.131386861313873,2025-09-02,,,Exit Condition Met For Trade
166.2,2025-09-01,Monday,09:35:00,25.55,65,PE,24450.0,Buy,2025-09-01,Monday,09:36:00,26.85,84.50000000000004,5.0880626223092,2025-09-02,,,Target Hit
167,2025-09-02,,09:35:00,24676.6,,,,,2025-09-02,,09:36:00,24682.0,-16.25,,,0,-16.25,Exit Condition Met For Trade
167.1,2025-09-02,Tuesday,09:35:00,5.8,65,CE,24800.0,Buy,2025-09-02,Tuesday,09:36:00,5.9,6.500000000000035,1.724137931034492,2025-09-02,,,Target Hit
167.2,2025-09-02,Tuesday,09:35:00,13.5,65,PE,24600.0,Buy,2025-09-02,Tuesday,09:36:00,13.15,-22.74999999999998,-2.59259259259259,2025-09-02,,,Exit Condition Met For Trade
168,2025-09-03,,09:35:00,24577.25,,,,,2025-09-03,,09:36:00,24588.4,-273.0,,,0,-273.0,Exit Condition Met For Trade
168.1,2025-09-03,Wednesday,09:35:00,78.8,65,CE,24700.0,Buy,2025-09-03,Wednesday,09:36:00,80.4,104.00000000000055,2.030456852791889,2025-09-09,,,Target Hit
168.2,2025-09-03,Wednesday,09:35:00,80.55,65,PE,24500.0,Buy,2025-09-03,Wednesday,09:36:00,74.75,-376.99999999999983,-7.200496585971444,2025-09-09,,,Exit Condition Met For Trade
169,2025-09-04,,09:35:00,24930.25,,,,,2025-09-04,,09:36:00,24923.85,-120.25,,,0,-120.25,Exit Condition Met For Trade
169.1,2025-09-04,Thursday,09:35:00,64.2,65,CE,25050.0,Buy,2025-09-04,Thursday,09:36:00,61.15,-198.25000000000028,-4.750778816199384,2025-09-09,,,Exit Condition Met For Trade
169.2,2025-09-04,Thursday,09:35:00,60.05,65,PE,24850.0,Buy,2025-09-04,Thursday,09:36:00,61.25,78.00000000000018,1.9983347210657834,2025-09-09,,,Exit Condition Met For Trade
170,2025-09-05,,09:35:00,24811.45,,,,,2025-09-05,,09:36:00,24791.05,-487.5,,,0,-487.5,Exit Condition Met For Trade
170.1,2025-09-05,Friday,09:35:00,56.55,65,CE,24900.0,Buy,2025-09-05,Friday,09:36:00,47.3,-601.25,-16.357206012378427,2025-09-09,,,Exit Condition Met For Trade
170.2,2025-09-05,Friday,09:35:00,35.25,65,PE,24700.0,Buy,2025-09-05,Friday,09:36:00,37.0,113.75,4.964539007092198,2025-09-09,,,Target Hit
171,2025-09-08,,09:35:00,24823.6,,,,,2025-09-08,,09:36:00,24825.35,52.0,,,52.0,0,Exit Condition Met For Trade
171.1,2025-09-08,Monday,09:35:00,39.1,65,CE,24900.0,Buy,2025-09-08,Monday,09:36:00,39.9,51.999999999999815,2.046035805626591,2025-09-09,,,Target Hit
171.2,2025-09-08,Monday,09:35:00,21.15,65,PE,24700.0,Buy,2025-09-08,Monday,09:36:00,21.15,0.0,0.0,2025-09-09,,,Exit Condition Met For Trade
172,2025-09-09,,09:35:00,24837.7,,,,,2025-09-09,,09:37:00,24851.4,65.0,,,65.0,0,Exit Condition Met For Trade
172.1,2025-09-09,Tuesday,09:35:00,12.55,65,CE,24950.0,Buy,2025-09-09,Tuesday,09:37:00,12.8,16.25,1.99203187250996,2025-09-09,,,Target Hit
172.2,2025-09-09,Tuesday,09:35:00,15.25,65,PE,24750.0,Buy,2025-09-09,Tuesday,09:36:00,16.0,48.75,4.918032786885246,2025-09-09,,,Target Hit
173,2025-09-10,,09:35:00,24990.45,,,,,2025-09-10,,09:36:00,24988.45,178.75,,,178.75,0,Exit Condition Met For Trade
173.1,2025-09-10,Wednesday,09:35:00,80.2,65,CE,25100.0,Buy,2025-09-10,Wednesday,09:36:00,81.8,103.99999999999963,1.995012468827923,2025-09-16,,,Target Hit
173.2,2025-09-10,Wednesday,09:35:00,70.75,65,PE,24900.0,Buy,2025-09-10,Wednesday,09:36:00,71.9,74.75000000000037,1.6254416961130822,2025-09-16,,,Exit Condition Met For Trade
174,2025-09-11,,09:35:00,24984.4,,,,,2025-09-11,,09:39:00,24993.75,-52.0,,,16.25,-52.0,Exit Condition Met For Trade
174.1,2025-09-11,Thursday,09:35:00,67.5,65,CE,25100.0,Buy,2025-09-11,Thursday,09:39:00,68.85,87.74999999999963,1.9999999999999916,2025-09-16,,,Target Hit
174.2,2025-09-11,Thursday,09:35:00,54.35,65,PE,24900.0,Buy,2025-09-11,Thursday,09:39:00,52.2,-139.74999999999991,-3.955841766329344,2025-09-16,,,Exit Condition Met For Trade
175,2025-09-12,,09:35:00,25051.95,,,,,2025-09-12,,09:36:00,25044.45,-68.25,,,0,-68.25,Exit Condition Met For Trade
175.1,2025-09-12,Friday,09:35:00,48.95,65,CE,25150.0,Buy,2025-09-12,Friday,09:36:00,47.05,-123.50000000000037,-3.8815117466802973,2025-09-16,,,Exit Condition Met For Trade
175.2,2025-09-12,Friday,09:35:00,36.4,65,PE,24950.0,Buy,2025-09-12,Friday,09:36:00,37.25,55.25000000000009,2.3351648351648393,2025-09-16,,,Exit Condition Met For Trade
176,2025-09-15,,09:35:00,25087.0,,,,,2025-09-15,,09:37:00,25088.6,117.0,,,117.0,0,Exit Condition Met For Trade
176.1,2025-09-15,Monday,09:35:00,23.9,65,CE,25200.0,Buy,2025-09-15,Monday,09:36:00,24.4,32.5,2.092050209205021,2025-09-16,,,Target Hit
176.2,2025-09-15,Monday,09:35:00,26.5,65,PE,25000.0,Buy,2025-09-15,Monday,09:37:00,27.8,84.50000000000004,4.905660377358493,2025-09-16,,,Target Hit
177,2025-09-16,,09:35:00,25127.65,,,,,2025-09-16,,09:37:00,25127.65,32.5,,,32.5,-3.25,Exit Condition Met For Trade
177.1,2025-09-16,Tuesday,09:35:00,5.9,65,CE,25250.0,Buy,2025-09-16,Tuesday,09:36:00,6.0,6.499999999999977,1.694915254237282,2025-09-16,,,Target Hit
177.2,2025-09-16,Tuesday,09:35:00,12.75,65,PE,25050.0,Buy,2025-09-16,Tuesday,09:37:00,13.15,26.00000000000002,3.137254901960787,2025-09-16,,,Exit Condition Met For Trade
178,2025-09-17,,09:35:00,25316.8,,,,,2025-09-17,,09:36:00,25319.55,-13.0,,,0,-13.0,Exit Condition Met For Trade
178.1,2025-09-17,Wednesday,09:35:00,88.25,65,CE,25400.0,Buy,2025-09-17,Wednesday,09:36:00,88.55,19.499999999999815,0.33994334277620075,2025-09-23,,,Exit Condition Met For Trade
178.2,2025-09-17,Wednesday,09:35:00,51.0,65,PE,25200.0,Buy,2025-09-17,Wednesday,09:36:00,50.5,-32.5,-0.9803921568627451,2025-09-23,,,Exit Condition Met For Trade
179,2025-09-18,,09:35:00,25418.8,,,,,2025-09-18,,09:37:00,25420.5,-58.5,,,6.5,-58.5,Exit Condition Met For Trade
179.1,2025-09-18,Thursday,09:35:00,69.95,65,CE,25500.0,Buy,2025-09-18,Thursday,09:37:00,70.45,32.5,0.7147962830593281,2025-09-23,,,Exit Condition Met For Trade
179.2,2025-09-18,Thursday,09:35:00,34.15,65,PE,25300.0,Buy,2025-09-18,Thursday,09:37:00,32.75,-90.99999999999991,-4.099560761346995,2025-09-23,,,Exit Condition Met For Trade
180,2025-09-19,,09:35:00,25340.8,,,,,2025-09-19,,09:36:00,25339.6,188.5,,,188.5,0,Exit Condition Met For Trade
180.1,2025-09-19,Friday,09:35:00,39.65,65,CE,25450.0,Buy,2025-09-19,Friday,09:36:00,40.45,52.00000000000028,2.017654476670881,2025-09-23,,,Target Hit
180.2,2025-09-19,Friday,09:35:00,42.5,65,PE,25250.0,Buy,2025-09-19,Friday,09:36:00,44.6,136.50000000000009,4.941176470588239,2025-09-23,,,Target Hit
181,2025-09-22,,09:35:00,25300.9,,,,,2025-09-22,,09:36:00,25303.7,104.0,,,104.0,0,Exit Condition Met For Trade
181.1,2025-09-22,Monday,09:35:00,29.95,65,CE,25400.0,Buy,2025-09-22,Monday,09:36:00,30.55,39.00000000000009,2.003338898163611,2025-09-23,,,Target Hit
181.2,2025-09-22,Monday,09:35:00,19.9,65,PE,25200.0,Buy,2025-09-22,Monday,09:36:00,20.9,65.0,5.025125628140704,2025-09-23,,,Target Hit
182,2025-09-23,,09:35:00,25168.85,,,,,2025-09-23,,09:36:00,25167.25,42.25,,,42.25,0,Exit Condition Met For Trade
182.1,2025-09-23,Tuesday,09:35:00,15.8,65,CE,25250.0,Buy,2025-09-23,Tuesday,09:36:00,16.1,19.500000000000046,1.8987341772151942,2025-09-23,,,Target Hit
182.2,2025-09-23,Tuesday,09:35:00,6.75,65,PE,25050.0,Buy,2025-09-23,Tuesday,09:36:00,7.1,22.74999999999998,5.18518518518518,2025-09-23,,,Target Hit
183,2025-09-24,,09:35:00,25069.1,,,,,2025-09-24,,09:36:00,25070.2,130.0,,,130.0,0,Exit Condition Met For Trade
183.1,2025-09-24,Wednesday,09:35:00,100.1,65,CE,25150.0,Buy,2025-09-24,Wednesday,09:36:00,102.1,130.0,1.998001998001998,2025-09-30,,,Target Hit
183.2,2025-09-24,Wednesday,09:35:00,53.4,65,PE,24950.0,Buy,2025-09-24,Wednesday,09:36:00,53.4,0.0,0.0,2025-09-30,,,Exit Condition Met For Trade
184,2025-09-25,,09:35:00,25062.75,,,,,2025-09-25,,09:36:00,25052.35,-81.25,,,0,-81.25,Exit Condition Met For Trade
184.1,2025-09-25,Thursday,09:35:00,75.65,65,CE,25150.0,Buy,2025-09-25,Thursday,09:36:00,72.2,-224.25000000000017,-4.560475875743559,2025-09-30,,,Exit Condition Met For Trade
184.2,2025-09-25,Thursday,09:35:00,43.7,65,PE,24950.0,Buy,2025-09-25,Thursday,09:36:00,45.9,142.99999999999972,5.034324942791752,2025-09-30,,,Target Hit
185,2025-09-26,,09:35:00,24776.75,,,,,2025-09-26,,09:36:00,24774.35,29.25,,,29.25,0,Exit Condition Met For Trade
185.1,2025-09-26,Friday,09:35:00,61.3,65,CE,24900.0,Buy,2025-09-26,Friday,09:36:00,61.1,-12.999999999999723,-0.3262642740619833,2025-09-30,,,Exit Condition Met For Trade
185.2,2025-09-26,Friday,09:35:00,41.95,65,PE,24700.0,Buy,2025-09-26,Friday,09:36:00,42.6,42.24999999999991,1.549463647199043,2025-09-30,,,Exit Condition Met For Trade
186,2025-09-29,,09:35:00,24727.4,,,,,2025-09-29,,09:36:00,24738.2,-97.5,,,0,-97.5,Exit Condition Met For Trade
186.1,2025-09-29,Monday,09:35:00,35.75,65,CE,24850.0,Buy,2025-09-29,Monday,09:36:00,36.45,45.500000000000185,1.958041958041966,2025-09-30,,,Target Hit
186.2,2025-09-29,Monday,09:35:00,27.05,65,PE,24650.0,Buy,2025-09-29,Monday,09:36:00,24.85,-142.99999999999994,-8.133086876155266,2025-09-30,,,Exit Condition Met For Trade
187,2025-09-30,,09:35:00,24676.25,,,,,2025-09-30,,09:36:00,24666.5,97.5,,,97.5,0,Exit Condition Met For Trade
187.1,2025-09-30,Tuesday,09:35:00,15.9,65,CE,24800.0,Buy,2025-09-30,Tuesday,09:36:00,16.2,19.49999999999993,1.886792452830182,2025-09-30,,,Target Hit
187.2,2025-09-30,Tuesday,09:35:00,23.85,65,PE,24600.0,Buy,2025-09-30,Tuesday,09:36:00,25.05,77.99999999999996,5.0314465408805,2025-09-30,,,Target Hit
188,2025-10-01,,09:35:00,24663.65,,,,,2025-10-01,,09:36:00,24660.75,208.0,,,208.0,0,Exit Condition Met For Trade
188.1,2025-10-01,Wednesday,09:35:00,90.0,65,CE,24750.0,Buy,2025-10-01,Wednesday,09:36:00,91.8,116.99999999999982,1.999999999999997,2025-10-07,,,Target Hit
188.2,2025-10-01,Wednesday,09:35:00,63.8,65,PE,24550.0,Buy,2025-10-01,Wednesday,09:36:00,65.2,91.00000000000037,2.1943573667711687,2025-10-07,,,Exit Condition Met For Trade
189,2025-10-03,,09:35:00,24766.15,,,,,2025-10-03,,09:36:00,24763.05,198.25,,,198.25,0,Exit Condition Met For Trade
189.1,2025-10-03,Friday,09:35:00,61.95,65,CE,24850.0,Buy,2025-10-03,Friday,09:36:00,63.2,81.25,2.0177562550443904,2025-10-07,,,Target Hit
189.2,2025-10-03,Friday,09:35:00,35.7,65,PE,24650.0,Buy,2025-10-03,Friday,09:36:00,37.5,116.99999999999982,5.042016806722681,2025-10-07,,,Target Hit
190,2025-10-06,,09:35:00,24910.8,,,,,2025-10-06,,09:37:00,24923.75,-149.5,,,0,-149.5,Exit Condition Met For Trade
190.1,2025-10-06,Monday,09:35:00,27.2,65,CE,25000.0,Buy,2025-10-06,Monday,09:36:00,27.75,35.75000000000004,2.0220588235294144,2025-10-07,,,Target Hit
190.2,2025-10-06,Monday,09:35:00,23.5,65,PE,24800.0,Buy,2025-10-06,Monday,09:37:00,20.65,-185.25000000000009,-12.12765957446809,2025-10-07,,,Exit Condition Met For Trade
191,2025-10-07,,09:35:00,25118.55,,,,,2025-10-07,,09:36:00,25118.5,52.0,,,52.0,0,Exit Condition Met For Trade
191.1,2025-10-07,Tuesday,09:35:00,15.5,65,CE,25200.0,Buy,2025-10-07,Tuesday,09:36:00,15.8,19.500000000000046,1.9354838709677464,2025-10-07,,,Target Hit
191.2,2025-10-07,Tuesday,09:35:00,10.15,65,PE,25000.0,Buy,2025-10-07,Tuesday,09:36:00,10.65,32.5,4.926108374384237,2025-10-07,,,Target Hit
192,2025-10-08,,09:35:00,25159.85,,,,,2025-10-08,,09:36:00,25161.2,172.25,,,172.25,0,Exit Condition Met For Trade
192.1,2025-10-08,Wednesday,09:35:00,87.1,65,CE,25250.0,Buy,2025-10-08,Wednesday,09:36:00,88.85,113.75,2.009184845005741,2025-10-14,,,Target Hit
192.2,2025-10-08,Wednesday,09:35:00,50.1,65,PE,25050.0,Buy,2025-10-08,Wednesday,09:36:00,51.0,58.49999999999991,1.7964071856287396,2025-10-14,,,Exit Condition Met For Trade
193,2025-10-09,,09:35:00,25091.1,,,,,2025-10-09,,09:36:00,25078.1,-243.75,,,0,-243.75,Exit Condition Met For Trade
193.1,2025-10-09,Thursday,09:35:00,63.2,65,CE,25200.0,Buy,2025-10-09,Thursday,09:36:00,56.75,-419.25000000000017,-10.205696202531648,2025-10-14,,,Exit Condition Met For Trade
193.2,2025-10-09,Thursday,09:35:00,53.65,65,PE,25000.0,Buy,2025-10-09,Thursday,09:36:00,56.35,175.50000000000017,5.032618825722279,2025-10-14,,,Target Hit
194,2025-10-10,,09:35:00,25250.4,,,,,2025-10-10,,09:36:00,25248.85,84.5,,,84.5,0,Exit Condition Met For Trade
194.1,2025-10-10,Friday,09:35:00,52.65,65,CE,25350.0,Buy,2025-10-10,Friday,09:36:00,53.7,68.25000000000028,1.9943019943020024,2025-10-14,,,Target Hit
194.2,2025-10-10,Friday,09:35:00,37.1,65,PE,25150.0,Buy,2025-10-10,Friday,09:36:00,37.35,16.25,0.6738544474393531,2025-10-14,,,Exit Condition Met For Trade
195,2025-10-13,,09:35:00,25163.35,,,,,2025-10-13,,09:36:00,25154.05,-42.25,,,0,-42.25,Exit Condition Met For Trade
195.1,2025-10-13,Monday,09:35:00,45.1,65,CE,25250.0,Buy,2025-10-13,Monday,09:36:00,42.7,-155.99999999999991,-5.321507760532147,2025-10-14,,,Exit Condition Met For Trade
195.2,2025-10-13,Monday,09:35:00,35.3,65,PE,25050.0,Buy,2025-10-13,Monday,09:36:00,37.05,113.75,4.957507082152975,2025-10-14,,,Target Hit
196,2025-10-14,,09:35:00,25283.5,,,,,2025-10-14,,09:36:00,25287.7,-48.75,,,0,-48.75,Exit Condition Met For Trade
196.1,2025-10-14,Tuesday,09:35:00,12.55,65,CE,25400.0,Buy,2025-10-14,Tuesday,09:36:00,12.8,16.25,1.99203187250996,2025-10-14,,,Target Hit
196.2,2025-10-14,Tuesday,09:35:00,15.85,65,PE,25200.0,Buy,2025-10-14,Tuesday,09:36:00,14.85,-65.0,-6.309148264984227,2025-10-14,,,Exit Condition Met For Trade
197,2025-10-15,,09:35:00,25253.5,,,,,2025-10-15,,09:36:00,25250.55,-227.5,,,0,-227.5,Exit Condition Met For Trade
197.1,2025-10-15,Wednesday,09:35:00,100.3,65,CE,25350.0,Buy,2025-10-15,Wednesday,09:36:00,95.5,-311.99999999999983,-4.785643070787635,2025-10-20,,,Exit Condition Met For Trade
197.2,2025-10-15,Wednesday,09:35:00,54.6,65,PE,25150.0,Buy,2025-10-15,Wednesday,09:36:00,55.9,84.49999999999982,2.3809523809523756,2025-10-20,,,Exit Condition Met For Trade
198,2025-10-16,,09:35:00,25433.35,,,,,2025-10-16,,09:36:00,25435.5,58.5,,,58.5,0,Exit Condition Met For Trade
198.1,2025-10-16,Thursday,09:35:00,59.25,65,CE,25550.0,Buy,2025-10-16,Thursday,09:36:00,60.45,78.00000000000018,2.025316455696207,2025-10-20,,,Target Hit
198.2,2025-10-16,Thursday,09:35:00,49.0,65,PE,25350.0,Buy,2025-10-16,Thursday,09:36:00,48.7,-19.499999999999815,-0.6122448979591779,2025-10-20,,,Exit Condition Met For Trade
199,2025-10-17,,09:35:00,25606.9,,,,,2025-10-17,,09:36:00,25602.2,214.5,,,214.5,0,Exit Condition Met For Trade
199.1,2025-10-17,Friday,09:35:00,56.35,65,CE,25700.0,Buy,2025-10-17,Friday,09:36:00,57.5,74.74999999999991,2.0408163265306096,2025-10-20,,,Target Hit
199.2,2025-10-17,Friday,09:35:00,43.0,65,PE,25500.0,Buy,2025-10-17,Friday,09:36:00,45.15,139.74999999999991,4.9999999999999964,2025-10-20,,,Target Hit
200,2025-10-20,,09:35:00,25872.7,,,,,2025-10-20,,09:36:00,25871.75,100.75,,,100.75,0,Exit Condition Met For Trade
200.1,2025-10-20,Monday,09:35:00,32.0,65,CE,25950.0,Buy,2025-10-20,Monday,09:36:00,32.65,42.24999999999991,2.0312499999999956,2025-10-20,,,Target Hit
200.2,2025-10-20,Monday,09:35:00,18.1,65,PE,25750.0,Buy,2025-10-20,Monday,09:36:00,19.0,58.49999999999991,4.972375690607727,2025-10-20,,,Target Hit
201,2025-10-23,,09:35:00,26078.3,,,,,2025-10-23,,09:36:00,26084.5,74.75,,,74.75,0,Exit Condition Met For Trade
201.1,2025-10-23,Thursday,09:35:00,105.05,65,CE,26200.0,Buy,2025-10-23,Thursday,09:36:00,106.75,110.50000000000018,1.6182770109471707,2025-10-28,,,Exit Condition Met For Trade
201.2,2025-10-23,Thursday,09:35:00,69.65,65,PE,26000.0,Buy,2025-10-23,Thursday,09:36:00,69.1,-35.75000000000074,-0.7896625987078411,2025-10-28,,,Exit Condition Met For Trade
202,2025-10-24,,09:35:00,25875.4,,,,,2025-10-24,,09:37:00,25880.05,162.5,,,162.5,-6.5,Exit Condition Met For Trade
202.1,2025-10-24,Friday,09:35:00,83.5,65,CE,26000.0,Buy,2025-10-24,Friday,09:37:00,83.25,-16.25,-0.2994011976047904,2025-10-28,,,Exit Condition Met For Trade
202.2,2025-10-24,Friday,09:35:00,55.0,65,PE,25800.0,Buy,2025-10-24,Friday,09:36:00,57.75,178.75,5.0,2025-10-28,,,Target Hit
203,2025-10-27,,09:35:00,25896.55,,,,,2025-10-27,,09:36:00,25902.15,97.5,,,97.5,0,Exit Condition Met For Trade
203.1,2025-10-27,Monday,09:35:00,60.15,65,CE,26000.0,Buy,2025-10-27,Monday,09:36:00,61.35,78.00000000000018,1.995012468827935,2025-10-28,,,Target Hit
203.2,2025-10-27,Monday,09:35:00,28.1,65,PE,25800.0,Buy,2025-10-27,Monday,09:36:00,28.4,19.499999999999815,1.0676156583629792,2025-10-28,,,Exit Condition Met For Trade
204,2025-10-28,,09:35:00,26028.8,,,,,2025-10-28,,09:36:00,26033.95,-48.75,,,0,-48.75,Exit Condition Met For Trade
204.1,2025-10-28,Tuesday,09:35:00,27.9,65,CE,26150.0,Buy,2025-10-28,Tuesday,09:36:00,28.45,35.75000000000004,1.9713261648745546,2025-10-28,,,Target Hit
204.2,2025-10-28,Tuesday,09:35:00,28.95,65,PE,25950.0,Buy,2025-10-28,Tuesday,09:36:00,27.65,-84.50000000000004,-4.490500863557861,2025-10-28,,,Exit Condition Met For Trade
205,2025-10-29,,09:35:00,25996.35,,,,,2025-10-29,,09:36:00,25980.8,-208.0,,,0,-208.0,Exit Condition Met For Trade
205.1,2025-10-29,Wednesday,09:35:00,137.8,65,CE,26100.0,Buy,2025-10-29,Wednesday,09:36:00,130.35,-484.25000000000114,-5.406386066763437,2025-11-04,,,Exit Condition Met For Trade
205.2,2025-10-29,Wednesday,09:35:00,85.2,65,PE,25900.0,Buy,2025-10-29,Wednesday,09:36:00,89.45,276.25,4.988262910798122,2025-11-04,,,Target Hit
206,2025-10-30,,09:35:00,25933.45,,,,,2025-10-30,,09:36:00,25941.2,-149.5,,,0,-149.5,Exit Condition Met For Trade
206.1,2025-10-30,Thursday,09:35:00,97.5,65,CE,26050.0,Buy,2025-10-30,Thursday,09:36:00,99.45,126.75000000000018,2.000000000000003,2025-11-04,,,Target Hit
206.2,2025-10-30,Thursday,09:35:00,83.8,65,PE,25850.0,Buy,2025-10-30,Thursday,09:36:00,79.55,-276.25,-5.071599045346062,2025-11-04,,,Exit Condition Met For Trade
207,2025-10-31,,09:35:00,25947.3,,,,,2025-10-31,,09:36:00,25948.55,130.0,,,130.0,0,Exit Condition Met For Trade
207.1,2025-10-31,Friday,09:35:00,86.35,65,CE,26050.0,Buy,2025-10-31,Friday,09:36:00,88.1,113.75,2.026635784597568,2025-11-04,,,Target Hit
207.2,2025-10-31,Friday,09:35:00,56.8,65,PE,25850.0,Buy,2025-10-31,Friday,09:36:00,57.05,16.25,0.44014084507042256,2025-11-04,,,Exit Condition Met For Trade
208,2025-11-03,,09:35:00,25666.95,,,,,2025-11-03,,09:36:00,25675.9,-32.5,,,0,-32.5,Exit Condition Met For Trade
208.1,2025-11-03,Monday,09:35:00,69.2,65,CE,25750.0,Buy,2025-11-03,Monday,09:36:00,70.6,90.99999999999945,2.0231213872832248,2025-11-04,,,Target Hit
208.2,2025-11-03,Monday,09:35:00,31.35,65,PE,25550.0,Buy,2025-11-03,Monday,09:36:00,29.45,-123.50000000000014,-6.060606060606068,2025-11-04,,,Exit Condition Met For Trade
209,2025-11-04,,09:35:00,25703.4,,,,,2025-11-04,,09:36:00,25698.6,97.5,,,97.5,0,Exit Condition Met For Trade
209.1,2025-11-04,Tuesday,09:35:00,22.3,65,CE,25800.0,Buy,2025-11-04,Tuesday,09:36:00,22.75,29.249999999999954,2.0179372197309386,2025-11-04,,,Target Hit
209.2,2025-11-04,Tuesday,09:35:00,20.6,65,PE,25600.0,Buy,2025-11-04,Tuesday,09:36:00,21.65,68.24999999999982,5.0970873786407624,2025-11-04,,,Target Hit
210,2025-11-06,,09:35:00,25627.75,,,,,2025-11-06,,09:36:00,25629.7,-42.25,,,0,-42.25,Exit Condition Met For Trade
210.1,2025-11-06,Thursday,09:35:00,89.5,65,CE,25750.0,Buy,2025-11-06,Thursday,09:36:00,90.5,65.0,1.1173184357541899,2025-11-11,,,Exit Condition Met For Trade
210.2,2025-11-06,Thursday,09:35:00,77.5,65,PE,25550.0,Buy,2025-11-06,Thursday,09:36:00,75.85,-107.25000000000037,-2.1290322580645236,2025-11-11,,,Exit Condition Met For Trade
211,2025-11-07,,09:35:00,25320.2,,,,,2025-11-07,,09:36:00,25320.7,65.0,,,65.0,0,Exit Condition Met For Trade
