Transaction,Instrument,Qty,Entry,Entry Price,Entry Time,Exit,Exit Price,Exit Time,Profit,Cumulative Profit
94,NIFTY21MAY208900PE,65,BUY,54.85,20 May 2020 10:45:14,SELL,57.55,20 May 2020 11:00:44,175.5,2788.5
94,NIFTY21MAY208950PE,65,SELL,76.2,20 May 2020 10:45:14,BUY,80.95,20 May 2020 11:01:00,-308.75,2788.5
95,NIFTY21MAY209100PE,65,BUY,13,21 May 2020 10:45:14,SELL,13.65,21 May 2020 10:46:44,42.25,2704
95,NIFTY21MAY209150PE,65,SELL,31.25,21 May 2020 10:45:14,BUY,33.2,21 May 2020 10:47:00,-126.75,2704
96,NIFTY28MAY208900PE,65,BUY,105,22 May 2020 10:45:14,SELL,110.25,22 May 2020 10:50:44,341.25,2444
96,NIFTY28MAY208950PE,65,SELL,124.4,22 May 2020 10:45:14,BUY,133.65,22 May 2020 10:51:00,-601.25,2444
97,NIFTY28MAY209050PE,65,BUY,53.65,26 May 2020 10:45:14,SELL,56.3,26 May 2020 10:47:44,172.25,2161.25
97,NIFTY28MAY209100PE,65,SELL,73.95,26 May 2020 10:45:14,BUY,80.95,26 May 2020 10:48:00,-455,2161.25
98,NIFTY28MAY209050PE,65,BUY,44.55,27 May 2020 10:45:14,SELL,46.75,27 May 2020 10:46:44,143,2232.75
98,NIFTY28MAY209100PE,65,SELL,65.75,27 May 2020 10:45:14,BUY,66.85,27 May 2020 10:47:00,-71.5,2232.75
99,NIFTY28MAY209350PE,65,BUY,13,28 May 2020 10:45:14,SELL,13.65,28 May 2020 10:49:44,42.25,2099.5
99,NIFTY28MAY209400PE,65,SELL,31.95,28 May 2020 10:45:14,BUY,34.65,28 May 2020 10:50:00,-175.5,2099.5
100,NIFTY04JUN209400PE,65,BUY,120.7,29 May 2020 10:45:14,SELL,126.7,29 May 2020 10:49:44,390,2070.25
100,NIFTY04JUN209450PE,65,SELL,144.7,29 May 2020 10:45:14,BUY,151.15,29 May 2020 10:50:00,-419.25,2070.25
101,NIFTY04JUN209750PE,65,BUY,100.75,01 Jun 2020 10:45:14,SELL,90.8,01 Jun 2020 10:56:29,-646.75,2210
101,NIFTY04JUN209800PE,65,SELL,124.5,01 Jun 2020 10:45:14,BUY,112.4,01 Jun 2020 10:56:29,786.5,2210
102,NIFTY04JUN209800PE,65,BUY,86.7,02 Jun 2020 10:45:14,SELL,79.3,02 Jun 2020 10:47:29,-481,2353
102,NIFTY04JUN209850PE,65,SELL,111.4,02 Jun 2020 10:45:14,BUY,101.8,02 Jun 2020 10:47:29,624,2353
103,NIFTY04JUN2010050PE,65,BUY,51.35,03 Jun 2020 10:45:14,SELL,53.9,03 Jun 2020 10:50:44,165.75,2317.25
103,NIFTY04JUN2010100PE,65,SELL,73.6,03 Jun 2020 10:45:14,BUY,76.7,03 Jun 2020 10:51:00,-201.5,2317.25
104,NIFTY04JUN2010000PE,65,BUY,15.1,04 Jun 2020 10:45:14,SELL,15.85,04 Jun 2020 10:46:44,48.75,2333.5
104,NIFTY04JUN2010050PE,65,SELL,30.1,04 Jun 2020 10:45:14,BUY,30.6,04 Jun 2020 10:47:00,-32.5,2333.5
105,NIFTY11JUN2010000PE,65,BUY,119.7,05 Jun 2020 10:45:14,SELL,125.65,05 Jun 2020 10:48:44,386.75,2382.25
105,NIFTY11JUN2010050PE,65,SELL,141.65,05 Jun 2020 10:45:14,BUY,146.85,05 Jun 2020 10:49:00,-338,2382.25
106,NIFTY11JUN2010200PE,65,BUY,83.55,08 Jun 2020 10:45:14,SELL,74.3,08 Jun 2020 11:12:29,-601.25,2525.25
106,NIFTY11JUN2010250PE,65,SELL,105.5,08 Jun 2020 10:45:14,BUY,94.05,08 Jun 2020 11:12:29,744.25,2525.25
107,NIFTY11JUN2010200PE,65,BUY,76.3,09 Jun 2020 10:45:14,SELL,80.1,09 Jun 2020 10:56:44,247,2613
107,NIFTY11JUN2010250PE,65,SELL,97.5,09 Jun 2020 10:45:14,BUY,99.95,09 Jun 2020 10:57:00,-159.25,2613
108,NIFTY11JUN2010100PE,65,BUY,66.85,10 Jun 2020 10:45:14,SELL,70.15,10 Jun 2020 10:46:44,214.5,2635.75
108,NIFTY11JUN2010150PE,65,SELL,92,10 Jun 2020 10:45:14,BUY,94.95,10 Jun 2020 10:47:00,-191.75,2635.75
109,NIFTY11JUN2010000PE,65,BUY,20.6,11 Jun 2020 10:45:14,SELL,21.6,11 Jun 2020 10:45:44,65,2580.5
109,NIFTY11JUN2010050PE,65,SELL,40,11 Jun 2020 10:45:14,BUY,41.85,11 Jun 2020 10:46:00,-120.25,2580.5
110,NIFTY18JUN209650PE,65,BUY,141.35,12 Jun 2020 10:45:14,SELL,148.4,12 Jun 2020 11:08:44,458.25,2590.25
110,NIFTY18JUN209700PE,65,SELL,161.1,12 Jun 2020 10:45:14,BUY,168,12 Jun 2020 11:09:00,-448.5,2590.25
111,NIFTY18JUN209700PE,65,BUY,117.3,15 Jun 2020 10:45:14,SELL,123.15,15 Jun 2020 10:50:44,380.25,2447.25
111,NIFTY18JUN209750PE,65,SELL,138,15 Jun 2020 10:45:14,BUY,146.05,15 Jun 2020 10:51:00,-523.25,2447.25
112,NIFTY18JUN209950PE,65,BUY,83,16 Jun 2020 10:45:14,SELL,87.15,16 Jun 2020 10:46:44,269.75,2574
112,NIFTY18JUN2010000PE,65,SELL,105.7,16 Jun 2020 10:45:14,BUY,107.9,16 Jun 2020 10:47:00,-143,2574
113,NIFTY18JUN209800PE,65,BUY,76.4,17 Jun 2020 10:45:14,SELL,67.95,17 Jun 2020 10:52:29,-549.25,2739.75
113,NIFTY18JUN209850PE,65,SELL,96.4,17 Jun 2020 10:45:14,BUY,85.4,17 Jun 2020 10:52:29,715,2739.75
114,NIFTY18JUN209800PE,65,BUY,14.4,18 Jun 2020 10:45:14,SELL,15.1,18 Jun 2020 10:45:44,45.5,2668.25
114,NIFTY18JUN209850PE,65,SELL,27.75,18 Jun 2020 10:45:14,BUY,29.55,18 Jun 2020 10:46:00,-117,2668.25
115,NIFTY25JUN2010050PE,65,BUY,140.25,19 Jun 2020 10:45:14,SELL,147.25,19 Jun 2020 10:50:44,455,2483
115,NIFTY25JUN2010100PE,65,SELL,162.3,19 Jun 2020 10:45:14,BUY,172.15,19 Jun 2020 10:51:00,-640.25,2483
116,NIFTY25JUN2010250PE,65,BUY,116.25,22 Jun 2020 10:45:14,SELL,100.65,22 Jun 2020 11:04:29,-1014,2665
116,NIFTY25JUN2010300PE,65,SELL,139.25,22 Jun 2020 10:45:14,BUY,120.85,22 Jun 2020 11:04:29,1196,2665
117,NIFTY25JUN2010300PE,65,BUY,73.4,23 Jun 2020 10:45:14,SELL,77.05,23 Jun 2020 10:46:44,237.25,2632.5
117,NIFTY25JUN2010350PE,65,SELL,93.75,23 Jun 2020 10:45:14,BUY,97.9,23 Jun 2020 10:47:00,-269.75,2632.5
118,NIFTY25JUN2010450PE,65,BUY,55,24 Jun 2020 10:45:14,SELL,57.75,24 Jun 2020 10:45:44,178.75,2531.75
118,NIFTY25JUN2010500PE,65,SELL,77.1,24 Jun 2020 10:45:14,BUY,81.4,24 Jun 2020 10:46:00,-279.5,2531.75
119,NIFTY25JUN2010250PE,65,BUY,23.7,25 Jun 2020 10:45:14,SELL,24.85,25 Jun 2020 10:45:44,74.75,2635.75
119,NIFTY25JUN2010300PE,65,SELL,42.65,25 Jun 2020 10:45:14,BUY,42.2,25 Jun 2020 10:46:00,29.25,2635.75
120,NIFTY02JUL2010250PE,65,BUY,131.25,26 Jun 2020 10:45:14,SELL,137.8,26 Jun 2020 10:46:44,425.75,2505.75
120,NIFTY02JUL2010300PE,65,SELL,154.25,26 Jun 2020 10:45:14,BUY,162.8,26 Jun 2020 10:47:00,-555.75,2505.75
121,NIFTY02JUL2010150PE,65,BUY,94.75,29 Jun 2020 10:45:14,SELL,99.45,29 Jun 2020 10:47:44,305.5,2479.75
121,NIFTY02JUL2010200PE,65,SELL,115.5,29 Jun 2020 10:45:14,BUY,120.6,29 Jun 2020 10:48:00,-331.5,2479.75
122,NIFTY02JUL2010250PE,65,BUY,65.2,30 Jun 2020 10:45:14,SELL,68.45,30 Jun 2020 11:09:44,211.25,2145
122,NIFTY02JUL2010300PE,65,SELL,82.95,30 Jun 2020 10:45:14,BUY,91.35,30 Jun 2020 11:10:00,-546,2145
123,NIFTY02JUL2010250PE,65,BUY,50.65,01 Jul 2020 10:45:14,SELL,53.15,01 Jul 2020 10:47:44,162.5,2018.25
123,NIFTY02JUL2010300PE,65,SELL,69.25,01 Jul 2020 10:45:14,BUY,73.7,01 Jul 2020 10:48:00,-289.25,2018.25
124,NIFTY02JUL2010400PE,65,BUY,8.4,02 Jul 2020 10:45:14,SELL,6.35,02 Jul 2020 10:55:29,-133.25,1602.25
124,NIFTY02JUL2010450PE,65,SELL,17.5,02 Jul 2020 10:45:14,BUY,21.85,02 Jul 2020 11:11:44,-282.75,1602.25
125,NIFTY09JUL2010500PE,65,BUY,97.25,03 Jul 2020 10:45:14,SELL,102.1,03 Jul 2020 11:10:44,315.25,1677
125,NIFTY09JUL2010550PE,65,SELL,118.85,03 Jul 2020 10:45:14,BUY,122.55,03 Jul 2020 11:11:00,-240.5,1677
126,NIFTY09JUL2010650PE,65,BUY,74.15,06 Jul 2020 10:45:14,SELL,64.55,06 Jul 2020 11:29:29,-624,1865.5
126,NIFTY09JUL2010700PE,65,SELL,94.5,06 Jul 2020 10:45:14,BUY,82,06 Jul 2020 11:29:29,812.5,1865.5
127,NIFTY09JUL2010700PE,65,BUY,68.1,07 Jul 2020 10:45:14,SELL,71.5,07 Jul 2020 10:48:44,221,1751.75
127,NIFTY09JUL2010750PE,65,SELL,91.35,07 Jul 2020 10:45:14,BUY,96.5,07 Jul 2020 10:49:00,-334.75,1751.75
128,NIFTY09JUL2010750PE,65,BUY,48.05,08 Jul 2020 10:45:14,SELL,50.45,08 Jul 2020 10:48:44,156,1764.75
128,NIFTY09JUL2010800PE,65,SELL,69.2,08 Jul 2020 10:45:14,BUY,71.4,08 Jul 2020 10:49:00,-143,1764.75
129,NIFTY09JUL2010700PE,65,BUY,11.95,09 Jul 2020 10:45:14,SELL,12.5,09 Jul 2020 10:45:44,35.75,1696.5
129,NIFTY09JUL2010750PE,65,SELL,26.7,09 Jul 2020 10:45:14,BUY,28.3,09 Jul 2020 10:46:00,-104,1696.5
130,NIFTY16JUL2010700PE,65,BUY,93.3,10 Jul 2020 10:45:14,SELL,97.95,10 Jul 2020 11:06:44,302.25,1579.5
130,NIFTY16JUL2010750PE,65,SELL,115.2,10 Jul 2020 10:45:14,BUY,121.65,10 Jul 2020 11:07:00,-419.25,1579.5
131,NIFTY16JUL2010800PE,65,BUY,67.5,13 Jul 2020 10:45:14,SELL,60.5,13 Jul 2020 11:01:29,-455,1716
131,NIFTY16JUL2010850PE,65,SELL,89,13 Jul 2020 10:45:14,BUY,79.9,13 Jul 2020 11:01:29,591.5,1716
132,NIFTY16JUL2010600PE,65,BUY,56.9,14 Jul 2020 10:45:14,SELL,59.7,14 Jul 2020 10:54:44,182,1745.25
132,NIFTY16JUL2010650PE,65,SELL,78.7,14 Jul 2020 10:45:14,BUY,81.05,14 Jul 2020 10:55:00,-152.75,1745.25
133,NIFTY16JUL2010750PE,65,BUY,51.2,15 Jul 2020 10:45:14,SELL,53.75,15 Jul 2020 10:52:44,165.75,1677
133,NIFTY16JUL2010800PE,65,SELL,74.95,15 Jul 2020 10:45:14,BUY,78.55,15 Jul 2020 10:53:00,-234,1677
134,NIFTY16JUL2010600PE,65,BUY,13.3,16 Jul 2020 10:45:14,SELL,13.95,16 Jul 2020 10:47:44,42.25,1537.25
134,NIFTY16JUL2010650PE,65,SELL,30.05,16 Jul 2020 10:45:14,BUY,32.85,16 Jul 2020 10:48:00,-182,1537.25
135,NIFTY23JUL2010750PE,65,BUY,91.6,17 Jul 2020 10:45:14,SELL,96.15,17 Jul 2020 10:45:44,295.75,1374.75
135,NIFTY23JUL2010800PE,65,SELL,113.4,17 Jul 2020 10:45:14,BUY,120.45,17 Jul 2020 10:46:00,-458.25,1374.75
136,NIFTY23JUL2010900PE,65,BUY,81.65,20 Jul 2020 10:45:14,SELL,85.7,20 Jul 2020 11:32:44,263.25,1329.25
136,NIFTY23JUL2010950PE,65,SELL,103.05,20 Jul 2020 10:45:14,BUY,107.8,20 Jul 2020 11:33:00,-308.75,1329.25
137,NIFTY23JUL2011050PE,65,BUY,55.3,21 Jul 2020 10:45:14,SELL,58.05,21 Jul 2020 10:53:44,178.75,1225.25
137,NIFTY23JUL2011100PE,65,SELL,74.15,21 Jul 2020 10:45:14,BUY,78.5,21 Jul 2020 10:54:00,-282.75,1225.25
138,NIFTY23JUL2011100PE,65,BUY,49.3,22 Jul 2020 10:45:14,SELL,39.15,22 Jul 2020 11:13:29,-659.75,1400.75
138,NIFTY23JUL2011150PE,65,SELL,70.9,22 Jul 2020 10:45:14,BUY,58.05,22 Jul 2020 11:13:29,835.25,1400.75
139,NIFTY23JUL2011100PE,65,BUY,8.1,23 Jul 2020 10:45:14,SELL,6,23 Jul 2020 11:00:29,-136.5,1664
139,NIFTY23JUL2011150PE,65,SELL,22.25,23 Jul 2020 10:45:14,BUY,16.1,23 Jul 2020 11:00:29,399.75,1664
140,NIFTY30JUL2011050PE,65,BUY,101.95,24 Jul 2020 10:45:14,SELL,107,24 Jul 2020 10:59:44,328.25,1573
140,NIFTY30JUL2011100PE,65,SELL,124.45,24 Jul 2020 10:45:14,BUY,130.9,24 Jul 2020 11:00:00,-419.25,1573
141,NIFTY30JUL2011050PE,65,BUY,81.55,27 Jul 2020 10:45:14,SELL,60.8,27 Jul 2020 11:47:29,-1348.75,1839.5
141,NIFTY30JUL2011100PE,65,SELL,103.75,27 Jul 2020 10:45:14,BUY,78.9,27 Jul 2020 11:47:29,1615.25,1839.5
142,NIFTY30JUL2011100PE,65,BUY,50.45,28 Jul 2020 10:45:14,SELL,41.25,28 Jul 2020 11:16:29,-598,1972.75
142,NIFTY30JUL2011150PE,65,SELL,69.65,28 Jul 2020 10:45:14,BUY,58.4,28 Jul 2020 11:16:29,731.25,1972.75
143,NIFTY30JUL2011200PE,65,BUY,35.05,29 Jul 2020 10:45:14,SELL,29.7,29 Jul 2020 10:50:29,-347.75,2106
143,NIFTY30JUL2011250PE,65,SELL,53,29 Jul 2020 10:45:14,BUY,45.6,29 Jul 2020 10:50:29,481,2106
144,NIFTY30JUL2011250PE,65,BUY,13.85,30 Jul 2020 10:45:14,SELL,14.5,30 Jul 2020 10:45:44,42.25,2080
144,NIFTY30JUL2011300PE,65,SELL,35.55,30 Jul 2020 10:45:14,BUY,36.6,30 Jul 2020 10:46:00,-68.25,2080
145,NIFTY06AUG2011050PE,65,BUY,96.55,31 Jul 2020 10:45:14,SELL,101.35,31 Jul 2020 10:49:44,312,2200.25
145,NIFTY06AUG2011100PE,65,SELL,116.75,31 Jul 2020 10:45:14,BUY,119.7,31 Jul 2020 10:50:00,-191.75,2200.25
146,NIFTY06AUG2010900PE,65,BUY,68.5,03 Aug 2020 10:45:14,SELL,71.9,03 Aug 2020 12:26:44,221,1920.75
146,NIFTY06AUG2010950PE,65,SELL,89.45,03 Aug 2020 10:45:14,BUY,97.15,03 Aug 2020 12:27:00,-500.5,1920.75
147,NIFTY06AUG2010950PE,65,BUY,58.4,04 Aug 2020 10:45:14,SELL,53.85,04 Aug 2020 10:53:29,-295.75,2070.25
147,NIFTY06AUG2011000PE,65,SELL,79.9,04 Aug 2020 10:45:14,BUY,73.05,04 Aug 2020 10:53:29,445.25,2070.25
148,NIFTY06AUG2011150PE,65,BUY,34.55,05 Aug 2020 10:45:14,SELL,36.25,05 Aug 2020 10:45:44,110.5,2099.5
148,NIFTY06AUG2011200PE,65,SELL,54.45,05 Aug 2020 10:45:14,BUY,55.7,05 Aug 2020 10:46:00,-81.25,2099.5
149,NIFTY06AUG2011150PE,65,BUY,34.45,06 Aug 2020 10:45:14,SELL,36.15,06 Aug 2020 10:45:44,110.5,1953.25
149,NIFTY06AUG2011200PE,65,SELL,58.65,06 Aug 2020 10:45:14,BUY,62.6,06 Aug 2020 10:46:00,-256.75,1953.25
150,NIFTY13AUG2011150PE,65,BUY,103.25,07 Aug 2020 10:45:14,SELL,89.8,07 Aug 2020 11:16:29,-874.25,2115.75
150,NIFTY13AUG2011200PE,65,SELL,127.5,07 Aug 2020 10:45:14,BUY,111.55,07 Aug 2020 11:16:29,1036.75,2115.75
151,NIFTY13AUG2011250PE,65,BUY,65.3,10 Aug 2020 10:45:14,SELL,56.75,10 Aug 2020 11:15:29,-555.75,2401.75
151,NIFTY13AUG2011300PE,65,SELL,85.3,10 Aug 2020 10:45:14,BUY,72.35,10 Aug 2020 11:15:29,841.75,2401.75
152,NIFTY13AUG2011300PE,65,BUY,45,11 Aug 2020 10:45:14,SELL,47.25,11 Aug 2020 10:46:44,146.25,2362.75
152,NIFTY13AUG2011350PE,65,SELL,64.2,11 Aug 2020 10:45:14,BUY,67.05,11 Aug 2020 10:47:00,-185.25,2362.75
153,NIFTY13AUG2011200PE,65,BUY,31.75,12 Aug 2020 10:45:14,SELL,27.2,12 Aug 2020 11:00:29,-295.75,2668.25
153,NIFTY13AUG2011250PE,65,SELL,51.35,12 Aug 2020 10:45:14,BUY,42.1,12 Aug 2020 11:00:29,601.25,2668.25
154,NIFTY13AUG2011300PE,65,BUY,13.75,13 Aug 2020 10:45:14,SELL,14.4,13 Aug 2020 10:45:44,42.25,2658.5
154,NIFTY13AUG2011350PE,65,SELL,32.2,13 Aug 2020 10:45:14,BUY,33,13 Aug 2020 10:46:00,-52,2658.5
155,NIFTY20AUG2011300PE,65,BUY,77.9,14 Aug 2020 10:45:14,SELL,70,14 Aug 2020 11:44:29,-513.5,2804.75
155,NIFTY20AUG2011350PE,65,SELL,101.55,14 Aug 2020 10:45:14,BUY,91.4,14 Aug 2020 11:44:29,659.75,2804.75
156,NIFTY20AUG2011200PE,65,BUY,75.6,17 Aug 2020 10:45:14,SELL,79.35,17 Aug 2020 10:53:44,243.75,2824.25
156,NIFTY20AUG2011250PE,65,SELL,98.35,17 Aug 2020 10:45:14,BUY,101.8,17 Aug 2020 10:54:00,-224.25,2824.25
157,NIFTY20AUG2011300PE,65,BUY,61.75,18 Aug 2020 10:45:14,SELL,64.8,18 Aug 2020 10:55:44,198.25,2658.5
157,NIFTY20AUG2011350PE,65,SELL,84.75,18 Aug 2020 10:45:14,BUY,90.35,18 Aug 2020 10:56:00,-364,2658.5
158,NIFTY20AUG2011400PE,65,BUY,41.1,19 Aug 2020 10:45:14,SELL,43.15,19 Aug 2020 10:47:44,133.25,2509
158,NIFTY20AUG2011450PE,65,SELL,62.7,19 Aug 2020 10:45:14,BUY,67.05,19 Aug 2020 10:48:00,-282.75,2509
159,NIFTY20AUG2011300PE,65,BUY,13.75,20 Aug 2020 10:45:14,SELL,14.4,20 Aug 2020 10:49:44,42.25,2440.75
159,NIFTY20AUG2011350PE,65,SELL,33.75,20 Aug 2020 10:45:14,BUY,35.45,20 Aug 2020 10:50:00,-110.5,2440.75
160,NIFTY27AUG2011350PE,65,BUY,74.25,21 Aug 2020 10:45:14,SELL,77.95,21 Aug 2020 11:01:44,240.5,2496
160,NIFTY27AUG2011400PE,65,SELL,94.7,21 Aug 2020 10:45:14,BUY,97.55,21 Aug 2020 11:02:00,-185.25,2496
161,NIFTY27AUG2011400PE,65,BUY,56.55,24 Aug 2020 10:45:14,SELL,59.35,24 Aug 2020 11:16:44,182,2483
161,NIFTY27AUG2011450PE,65,SELL,78.3,24 Aug 2020 10:45:14,BUY,81.3,24 Aug 2020 11:17:00,-195,2483
162,NIFTY27AUG2011400PE,65,BUY,47.3,25 Aug 2020 10:45:14,SELL,49.65,25 Aug 2020 10:47:44,152.75,2359.5
162,NIFTY27AUG2011450PE,65,SELL,65.8,25 Aug 2020 10:45:14,BUY,70.05,25 Aug 2020 10:48:00,-276.25,2359.5
163,NIFTY27AUG2011450PE,65,BUY,40.6,26 Aug 2020 10:45:14,SELL,42.6,26 Aug 2020 11:13:44,130,2333.5
163,NIFTY27AUG2011500PE,65,SELL,63,26 Aug 2020 10:45:14,BUY,65.4,26 Aug 2020 11:14:00,-156,2333.5
164,NIFTY27AUG2011550PE,65,BUY,15.95,27 Aug 2020 10:45:14,SELL,16.7,27 Aug 2020 10:46:44,48.75,2255.5
164,NIFTY27AUG2011600PE,65,SELL,36.55,27 Aug 2020 10:45:14,BUY,38.5,27 Aug 2020 10:47:00,-126.75,2255.5
165,NIFTY03SEP2011550PE,65,BUY,70.8,28 Aug 2020 10:45:14,SELL,63.8,28 Aug 2020 10:51:29,-455,2414.75
165,NIFTY03SEP2011600PE,65,SELL,90.6,28 Aug 2020 10:45:14,BUY,81.15,28 Aug 2020 10:51:29,614.25,2414.75
166,NIFTY03SEP2011700PE,65,BUY,77.75,31 Aug 2020 10:45:14,SELL,81.6,31 Aug 2020 10:45:44,250.25,2434.25
166,NIFTY03SEP2011750PE,65,SELL,100.75,31 Aug 2020 10:45:14,BUY,104.3,31 Aug 2020 10:46:00,-230.75,2434.25
167,NIFTY03SEP2011400PE,65,BUY,80.05,01 Sep 2020 10:45:14,SELL,71.15,01 Sep 2020 10:51:00,-578.5,2567.5
167,NIFTY03SEP2011450PE,65,SELL,100.3,01 Sep 2020 10:45:14,BUY,89.35,01 Sep 2020 10:51:00,711.75,2567.5
168,NIFTY03SEP2011400PE,65,BUY,42.95,02 Sep 2020 10:45:14,SELL,45.05,02 Sep 2020 10:50:44,136.5,2333.5
168,NIFTY03SEP2011450PE,65,SELL,59.95,02 Sep 2020 10:45:14,BUY,65.65,02 Sep 2020 10:51:00,-370.5,2333.5
169,NIFTY03SEP2011500PE,65,BUY,9.35,03 Sep 2020 10:45:14,SELL,9.8,03 Sep 2020 10:45:44,29.25,2239.25
169,NIFTY03SEP2011550PE,65,SELL,24.35,03 Sep 2020 10:45:14,BUY,26.25,03 Sep 2020 10:46:00,-123.5,2239.25
170,NIFTY10SEP2011350PE,65,BUY,98.45,04 Sep 2020 10:45:14,SELL,88.05,04 Sep 2020 11:17:00,-676,2372.5
170,NIFTY10SEP2011400PE,65,SELL,119.6,04 Sep 2020 10:45:14,BUY,107.15,04 Sep 2020 11:17:00,809.25,2372.5
171,NIFTY10SEP2011250PE,65,BUY,77.05,07 Sep 2020 10:45:14,SELL,80.9,07 Sep 2020 10:46:44,250.25,2171
171,NIFTY10SEP2011300PE,65,SELL,97.45,07 Sep 2020 10:45:14,BUY,104.4,07 Sep 2020 10:47:00,-451.75,2171
172,NIFTY10SEP2011350PE,65,BUY,57.1,08 Sep 2020 10:45:14,SELL,51,08 Sep 2020 10:54:29,-396.5,2330.25
172,NIFTY10SEP2011400PE,65,SELL,75.5,08 Sep 2020 10:45:14,BUY,66.95,08 Sep 2020 10:54:29,555.75,2330.25
173,NIFTY10SEP2011200PE,65,BUY,38.3,09 Sep 2020 10:45:14,SELL,40.2,09 Sep 2020 10:51:44,123.5,2333.5
173,NIFTY10SEP2011250PE,65,SELL,57.75,09 Sep 2020 10:45:14,BUY,59.6,09 Sep 2020 10:52:00,-120.25,2333.5
174,NIFTY10SEP2011350PE,65,BUY,14.5,10 Sep 2020 10:45:14,SELL,13,10 Sep 2020 10:45:29,-97.5,2483
174,NIFTY10SEP2011400PE,65,SELL,37.8,10 Sep 2020 10:45:14,BUY,34,10 Sep 2020 10:45:29,247,2483
175,NIFTY17SEP2011400PE,65,BUY,85.65,11 Sep 2020 10:45:14,SELL,76.75,11 Sep 2020 10:59:29,-578.5,2629.25
175,NIFTY17SEP2011450PE,65,SELL,106.15,11 Sep 2020 10:45:14,BUY,95,11 Sep 2020 10:59:29,724.75,2629.25
176,NIFTY17SEP2011500PE,65,BUY,60.15,14 Sep 2020 10:45:14,SELL,63.15,14 Sep 2020 13:11:44,195,2600
176,NIFTY17SEP2011550PE,65,SELL,81,14 Sep 2020 10:45:14,BUY,84.45,14 Sep 2020 13:12:00,-224.25,2600
177,NIFTY17SEP2011400PE,65,BUY,52.15,15 Sep 2020 10:45:14,SELL,54.75,15 Sep 2020 10:45:44,169,2496
177,NIFTY17SEP2011450PE,65,SELL,70.95,15 Sep 2020 10:45:14,BUY,75.15,15 Sep 2020 10:46:00,-273,2496
178,NIFTY17SEP2011500PE,65,BUY,39.45,16 Sep 2020 10:45:14,SELL,41.4,16 Sep 2020 11:11:44,126.75,2453.75
178,NIFTY17SEP2011550PE,65,SELL,60.1,16 Sep 2020 10:45:14,BUY,62.7,16 Sep 2020 11:12:00,-169,2453.75
179,NIFTY17SEP2011500PE,65,BUY,6.25,17 Sep 2020 10:45:14,SELL,6.55,17 Sep 2020 10:45:44,19.5,2411.5
179,NIFTY17SEP2011550PE,65,SELL,17.55,17 Sep 2020 10:45:14,BUY,18.5,17 Sep 2020 10:46:00,-61.75,2411.5
180,NIFTY24SEP2011500PE,65,BUY,76.75,18 Sep 2020 10:45:14,SELL,69.3,18 Sep 2020 11:42:29,-484.25,2554.5
180,NIFTY24SEP2011550PE,65,SELL,96.8,18 Sep 2020 10:45:14,BUY,87.15,18 Sep 2020 11:42:29,627.25,2554.5
181,NIFTY24SEP2011450PE,65,BUY,60.7,21 Sep 2020 10:45:14,SELL,63.7,21 Sep 2020 10:53:44,195,2427.75
181,NIFTY24SEP2011500PE,65,SELL,78.95,21 Sep 2020 10:45:14,BUY,83.9,21 Sep 2020 10:54:00,-321.75,2427.75
182,NIFTY24SEP2011150PE,65,BUY,74.7,22 Sep 2020 10:45:14,SELL,78.4,22 Sep 2020 10:46:44,240.5,2252.25
182,NIFTY24SEP2011200PE,65,SELL,96.75,22 Sep 2020 10:45:14,BUY,103.15,22 Sep 2020 10:47:00,-416,2252.25
183,NIFTY24SEP2011150PE,65,BUY,28.25,23 Sep 2020 10:45:14,SELL,26.1,23 Sep 2020 10:55:29,-139.75,2382.25
183,NIFTY24SEP2011200PE,65,SELL,45.15,23 Sep 2020 10:45:14,BUY,41,23 Sep 2020 10:55:29,269.75,2382.25
184,NIFTY24SEP2010900PE,65,BUY,15.15,24 Sep 2020 10:45:14,SELL,15.9,24 Sep 2020 10:46:44,48.75,2349.75
184,NIFTY24SEP2010950PE,65,SELL,34.6,24 Sep 2020 10:45:14,BUY,35.85,24 Sep 2020 10:47:00,-81.25,2349.75
185,NIFTY01OCT2010850PE,65,BUY,114.8,25 Sep 2020 10:45:14,SELL,100.95,25 Sep 2020 11:06:29,-900.25,2483
185,NIFTY01OCT2010900PE,65,SELL,137,25 Sep 2020 10:45:14,BUY,121.1,25 Sep 2020 11:06:29,1033.5,2483
186,NIFTY01OCT2011150PE,65,BUY,84.15,28 Sep 2020 10:45:14,SELL,71.3,28 Sep 2020 10:51:29,-835.25,2652
186,NIFTY01OCT2011200PE,65,SELL,106.9,28 Sep 2020 10:45:14,BUY,91.45,28 Sep 2020 10:51:29,1004.25,2652
187,NIFTY01OCT2011200PE,65,BUY,56.45,29 Sep 2020 10:45:14,SELL,59.25,29 Sep 2020 10:45:44,182,2603.25
187,NIFTY01OCT2011250PE,65,SELL,78.45,29 Sep 2020 10:45:14,BUY,82,29 Sep 2020 10:46:00,-230.75,2603.25
188,NIFTY01OCT2011200PE,65,BUY,35.55,30 Sep 2020 10:45:14,SELL,37.3,30 Sep 2020 10:50:44,113.75,2661.75
188,NIFTY01OCT2011250PE,65,SELL,53.25,30 Sep 2020 10:45:14,BUY,54.1,30 Sep 2020 10:51:00,-55.25,2661.75
189,NIFTY01OCT2011350PE,65,BUY,9.55,01 Oct 2020 10:45:14,SELL,10,01 Oct 2020 10:45:44,29.25,2665
